Id,SalePrice
1802,134519.58422323663
1803,150579.49552422023
1804,132393.05659730936
1805,135801.9955291469
1806,127521.52529843166
1807,144969.95507565365
1808,114056.87175380265
1809,115716.81430440865
1810,147881.1115578949
1811,89450.5081346525
1812,95023.3580686611
1813,144598.58295193527
1814,100082.01966853975
1815,70430.82026279453
1816,100033.74073464723
1817,100972.3419647603
1818,160487.99278640212
1819,128044.65845696781
1820,52090.11570617806
1821,127443.56393371358
1822,151978.7602244675
1823,44373.95424507671
1824,147045.01626890374
1825,132024.3703973227
1826,106861.17316071894
1827,103646.3004605647
1828,141253.8244015906
1829,122432.55841395345
1830,152301.22269453775
1831,139683.71585485188
1832,75662.2502207271
1833,133789.21547415783
1834,125345.72512661216
1835,115589.7698649083
1836,143720.68241621827
1837,83583.37592851845
1838,118449.92312876678
1839,122146.55433071911
1840,119029.10987973775
1841,137597.2399659045
1842,119131.788197136
1843,127228.04490096636
1844,138096.0155670409
1845,143634.4989606617
1846,155813.1392007509
1847,165327.37221326446
1848,61478.78506399285
1849,98805.16926110571
1850,127580.45944557589
1851,145582.4838334487
1852,120953.87785879435
1853,124124.93985321799
1854,156216.78075207188
1855,137344.29211995075
1856,225038.1521226201
1857,127228.64511297637
1858,132716.54839647314
1859,114121.39387075481
1860,138552.1843545191
1861,113531.17892677107
1862,331443.2100363998
1863,315328.1091093923
1864,315348.4326077572
1865,336538.15007606917
1866,329729.70586177905
1867,216842.54339238376
1868,287234.6343482427
1869,200918.89757999565
1870,215285.83362172887
1871,242553.2832846722
1872,170276.4687456939
1873,241844.83398684327
1874,156769.16110567033
1875,194827.8590966437
1876,203463.14919496636
1877,208650.45299666177
1878,193441.02902928932
1879,132381.7681985562
1880,134844.16475661873
1881,243995.53022002982
1882,238864.95968222417
1883,184110.87373287778
1884,198275.12348648574
1885,230719.3535770936
1886,282971.33758471045
1887,213260.93094674952
1888,268694.9507329582
1889,168104.94181951124
1890,117598.66800819707
1891,131259.4640020251
1892,111927.81953802425
1893,150677.75226909676
1894,120612.04063340668
1895,133683.16536501367
1896,124298.52559049075
1897,105411.89594454695
1898,118656.98576470825
1899,166627.41820531714
1900,154173.78291674427
1901,182059.40449015747
1902,159745.89268523295
1903,224775.7612803832
1904,148525.4256130826
1905,201048.25312468494
1906,106339.23829720041
1907,216110.6116132498
1908,115333.99485097168
1909,135561.65796695094
1910,122088.86023100503
1911,224703.3429679222
1912,367278.3431365597
1913,146034.57314004435
1914,56257.013172132385
1915,333620.23658019875
1916,63435.279657923486
1917,235531.39792381573
1918,142988.8504872704
1919,174354.94444553682
1920,154579.32140496562
1921,384734.27902786876
1922,313711.45026267227
1923,236122.84663619107
1924,235169.88463967614
1925,187890.14283995985
1926,371658.5550443042
1927,129345.77640838346
1928,158494.94474004474
1929,124941.28948802681
1930,121429.85389834875
1931,142596.86971143025
1932,135144.879529423
1933,210297.52305033375
1934,186912.9265746792
1935,171035.384812434
1936,198059.25581101057
1937,174233.22383433016
1938,165044.6878414676
1939,258053.65158775635
1940,192814.07657055464
1941,162826.02254001057
1942,178434.4578134066
1943,224098.6640752067
1944,373276.8329985149
1945,405720.5590424754
1946,158013.05665581502
1947,281683.7275756354
1948,153013.00643834745
1949,239266.18177782831
1950,178544.638611424
1951,233920.32072006367
1952,192108.32728932146
1953,165599.14706691197
1954,185711.85084490944
1955,131666.28424211574
1956,402218.1098955546
1957,150564.97911461754
1958,301077.74102776323
1959,144861.32625099807
1960,115641.1318884883
1961,117485.77370249093
1962,96638.92377467852
1963,104795.19587840457
1964,103491.37930638691
1965,150831.28571808894
1966,136328.36192597324
1967,287968.08375791187
1968,461964.3666616991
1969,382729.4584775588
1970,429893.0761869742
1971,527303.2493175509
1972,387725.33817917376
1973,260189.0438372381
1974,334436.84363345755
1975,585949.7207713054
1976,269323.0805115177
1977,381651.57215465314
1978,360608.6777074379
1979,307523.92856976826
1980,197694.2087637493
1981,342164.6870811739
1982,210144.7258205781
1983,194233.77536750748
1984,166366.65444631164
1985,232580.83249280832
1986,205962.46947601155
1987,184682.35926057515
1988,174022.0548341503
1989,188814.80868462182
1990,207918.7259008271
1991,225269.55384986466
1992,217840.69563009375
1993,161368.59334890902
1994,225843.9533075974
1995,184519.508983956
1996,249901.0913366249
1997,309135.5027195958
1998,309250.10849188623
1999,287441.66521485854
2000,319228.2531942749
2001,306962.77776286274
2002,233965.53530835675
2003,250372.8111279411
2004,281956.7863943412
2005,218991.98618860226
2006,218469.47926950542
2007,246827.3652617117
2008,221841.15009217113
2009,197470.4047827549
2010,194983.8715187229
2011,128234.93217048631
2012,173912.07751316976
2013,176172.63655037232
2014,183909.63218626977
2015,204855.38039067353
2016,192509.58470640355
2017,187703.80205894163
2018,113158.13008634083
2019,135163.3009384344
2020,93937.56546987784
2021,99950.65885067463
2022,192904.2064088565
2023,136203.31161299153
2024,279954.14797174325
2025,367357.24569419015
2026,173951.17031233478
2027,165603.28927840287
2028,152917.13397862276
2029,169842.05811122133
2030,260939.9337976151
2031,231599.91546044077
2032,247531.1182112766
2033,252392.9227050414
2034,173604.09292196238
2035,228785.33616225884
2036,200570.19882600574
2037,233214.5082430108
2038,314694.3986605078
2039,223310.06549286848
2040,300524.98482291884
2041,315405.5913015391
2042,212382.60155382685
2043,178846.08688477473
2044,169303.8618325511
2045,210768.94525929246
2046,162191.57788107765
2047,141869.94895734027
2048,138577.47615482684
2049,145490.76083623213
2050,164036.47101349273
2051,105820.9984419486
2052,118717.98365251336
2053,145448.05982356123
2054,113018.1736063895
2055,161949.33038985412
2056,141257.0912521843
2057,107637.671111967
2058,211563.4445180451
2059,128625.13080359845
2060,172843.53636150167
2061,167151.24331760235
2062,125930.81705104584
2063,125473.31309603846
2064,132412.39235385248
2065,116552.22866023782
2066,156849.02923934173
2067,89321.32469744598
2068,165999.30118946562
2069,90127.37457053958
2070,118432.53102853973
2071,105848.07162821651
2072,139950.14312989276
2073,128660.94266320641
2074,186820.37347062037
2075,145902.22217934584
2076,109012.59810739849
2077,186454.95200379624
2078,121898.61786803798
2079,127548.9771602939
2080,135293.8741104847
2081,144423.62092467063
2082,122122.78388976658
2083,144286.44127622838
2084,123969.97249008367
2085,121775.1466226233
2086,111202.81205854028
2087,120785.43121304562
2088,96871.5622243286
2089,84111.35159611318
2090,122606.94881545739
2091,115715.0050952284
2092,128404.30539302359
2093,129921.58553163584
2094,99766.33505197614
2095,150644.36804065833
2096,105477.22073393625
2097,92703.21045516132
2098,163707.21382490627
2099,70547.71262124843
2100,54926.89070909193
2101,161769.73094245416
2102,119964.89790324883
2103,104665.91964248693
2104,125709.35680629985
2105,120050.18892597215
2106,96690.18967304152
2107,173651.78305798268
2108,112741.95674881556
2109,110382.96260415317
2110,121614.21778827814
2111,110234.25317884123
2112,137721.59587681605
2113,122209.19488812039
2114,137799.98199733568
2115,158924.3401130143
2116,118730.76049485792
2117,142035.41907643038
2118,122527.08467067704
2119,127867.22303230273
2120,117269.73559688825
2121,126400.38721590386
2122,125341.3197869163
2123,87928.36253716491
2124,155658.63541187195
2125,120293.09877515252
2126,149782.43531966154
2127,197224.48450584407
2128,124756.0425972785
2129,90047.75656169916
2130,142728.53187861425
2131,161481.80108620843
2132,106620.41683616032
2133,118013.80638739104
2134,109433.97864548098
2135,97941.23273095052
2136,85606.53561042387
2137,106813.7095498826
2138,129762.49473926418
2139,150311.459390717
2140,147875.443589289
2141,167289.48033188208
2142,130182.78910588699
2143,153682.95554311355
2144,110443.86646249256
2145,141782.68177824453
2146,188568.9988337162
2147,128076.55193831272
2148,132147.5645587702
2149,142930.55739230802
2150,220174.70075987047
2151,123263.80209223053
2152,181709.46358572037
2153,186653.7689435404
2154,102569.36012833027
2155,144751.39389368484
2156,271828.3092717986
2157,235017.55663130016
2158,239442.52640201538
2159,207996.5780124813
2160,180698.7597480774
2161,226131.16075696886
2162,423675.019447037
2163,345215.4102964464
2164,247107.74032917866
2165,211268.85520798186
2166,162881.21748711175
2167,223742.37343248364
2168,194381.58306098066
2169,192583.54228304603
2170,211209.61307897812
2171,161074.43927526654
2172,127446.01554182224
2173,174408.27464368768
2174,225063.6076804907
2175,293472.43125001347
2176,313565.76854356885
2177,243550.20464044847
2178,204859.32653495134
2179,139308.55329111303
2180,217837.74504170357
2181,188477.85482093302
2182,217555.63800676618
2183,185398.33185432517
2184,117943.00262744888
2185,124396.97570544393
2186,150697.07713824522
2187,151769.05980694375
2188,151735.79363700625
2189,307820.4760165905
2190,81708.5942399462
2191,78022.42383426585
2192,77713.2909811588
2193,107058.84160223085
2194,108046.67604639386
2195,111583.7564941275
2196,113633.95382938704
2197,128008.34562573078
2198,156787.26992493222
2199,179620.57673799916
2200,151705.510050072
2201,144583.51505193504
2202,201934.43739137807
2203,135754.2425878946
2204,182908.86270811013
2205,127862.322839679
2206,163730.24135249027
2207,191636.1380853747
2208,272288.0584179635
2209,291403.1540124106
2210,124464.14670708918
2211,113746.08710414071
2212,120670.51643877677
2213,112223.75903681788
2214,126314.6942811424
2215,114553.89835605246
2216,157498.13971667163
2217,61810.26699490958
2218,62285.710648953514
2219,60757.29004171425
2220,59527.56230272078
2221,335862.924191452
2222,299265.02629923983
2223,282009.4435443848
2224,205106.80455025958
2225,113492.68169303428
2226,190962.4983315887
2227,185230.80722036128
2228,255737.57939351318
2229,240156.62764009988
2230,150028.9813644663
2231,199056.87783299497
2232,176226.48147706542
2233,164719.38937893408
2234,230487.02691146586
2235,220682.46671058453
2236,250183.25309254028
2237,318163.0433928636
2238,186873.21310582443
2239,96982.05037048078
2240,154213.40723271048
2241,164039.53220908626
2242,116249.91297057166
2243,119940.95423319364
2244,98753.6046102204
2245,97971.13062823849
2246,134174.4274153381
2247,104198.29730340879
2248,125512.80211109377
2249,123011.3368804601
2250,129990.17614555193
2251,66698.98828816046
2252,184690.40233880415
2253,153191.3441879583
2254,174170.7263707586
2255,181894.92179975795
2256,166324.60009516875
2257,215601.17146786337
2258,154689.12049836543
2259,180302.8771890875
2260,151222.8474367109
2261,200508.99613253516
2262,225195.5217123746
2263,395257.3428585461
2264,585451.5578070196
2265,148464.57611304885
2266,309771.46868706134
2267,407630.4085667746
2268,393652.33061678446
2269,145723.80957877397
2270,188274.63322587247
2271,205063.9080832595
2272,207962.67722218568
2273,158052.43159036423
2274,180529.8218188853
2275,162873.46988762898
2276,189503.97022611875
2277,187376.12872832944
2278,149181.1090117021
2279,130703.40385190812
2280,111761.04126786486
2281,153829.21679552723
2282,168326.8185513171
2283,108979.42862855828
2284,114043.54348762646
2285,140075.99207019742
2286,123750.41250988063
2287,373545.2999168098
2288,282380.94924376864
2289,377150.10474555026
2290,503734.1396429294
2291,340653.9301275136
2292,441411.2463813502
2293,524454.7458196415
2294,428330.8493914476
2295,527262.4234389797
2296,284167.44513271283
2297,352924.4107609231
2298,337907.27677956
2299,378326.1276085252
2300,339478.7762245889
2301,300463.2513162965
2302,255183.18761918388
2303,238194.64558989165
2304,249246.2942680931
2305,195047.97341605145
2306,187940.94871573756
2307,197361.71227828407
2308,214490.65046204085
2309,271550.3889044137
2310,202635.94987779064
2311,202826.58648096904
2312,163865.90836831418
2313,163281.30648394173
2314,167249.27879349043
2315,181824.85708985725
2316,197607.7858074874
2317,190873.53143434908
2318,178945.05322071852
2319,183375.79094516643
2320,187419.29091010752
2321,241548.51190555864
2322,186941.93017124519
2323,187707.65443495434
2324,169595.1091563505
2325,208202.34808421438
2326,170023.2145556497
2327,201970.45946040237
2328,218844.83315189747
2329,193343.65451406917
2330,185585.9730387401
2331,347157.5005205825
2332,412703.4780579553
2333,321996.99587326864
2334,252415.7252679577
2335,274880.3626819822
2336,310076.5812984118
2337,202487.4607431115
2338,267099.51459956286
2339,209163.06236899632
2340,414509.72986627265
2341,220243.32852221726
2342,236737.8903558609
2343,233209.95712957083
2344,213284.35532314563
2345,236001.43412410127
2346,213924.41712256958
2347,204612.83724566642
2348,243109.07398620693
2349,175917.71058203874
2350,300915.81929044373
2351,266402.33339771285
2352,242976.12686063498
2353,261066.58159888475
2354,146189.32129850503
2355,143283.1942845504
2356,144209.50659403106
2357,190994.677732453
2358,195629.50087084348
2359,135672.8221878716
2360,113631.73038642602
2361,146402.64177117916
2362,273861.71542068117
2363,129580.71854527017
2364,148679.00805739406
2365,218370.22687643295
2366,191579.98736652057
2367,216569.37315266317
2368,224942.30525710783
2369,213458.3395386064
2370,172390.5491695097
2371,167017.06171556294
2372,200838.87665320298
2373,288194.1569443012
2374,335540.6725308703
2375,250506.07777954265
2376,297720.0758992367
2377,376332.2424668606
2378,145662.50559900326
2379,210027.1405727309
2380,158290.41786711127
2381,176515.66748238163
2382,196495.23922507282
2383,199870.9377061528
2384,245220.07641832938
2385,158663.81026626288
2386,137564.2213133066
2387,132157.94228652015
2388,101898.1889084821
2389,115003.30601926944
2390,139403.96308679457
2391,145625.87700674313
2392,117677.03966804761
2393,166634.61604139223
2394,142264.38592883598
2395,210786.12498523697
2396,134315.77685043952
2397,214550.55622243928
2398,126194.32308493998
2399,72572.53785626436
2400,85965.70687851976
2401,149644.12845630798
2402,131467.86928212483
2403,146466.70123284438
2404,144041.05998395238
2405,150184.02249441014
2406,143271.26482260672
2407,127899.08298232793
2408,136757.7828260316
2409,119078.03310004843
2410,170788.91874256323
2411,125239.8396183587
2412,155502.38693958148
2413,123866.34534066617
2414,149884.0588601118
2415,131878.29944002774
2416,120074.03758835443
2417,128862.59779314339
2418,128881.91155864648
2419,128876.45935481129
2420,122581.8625862608
2421,155254.84715530142
2422,106164.99436527904
2423,104013.26186296588
2424,158733.07593590918
2425,185754.57880407572
2426,122318.70271405847
2427,113686.08843465999
2428,168968.34182840475
2429,112118.70705897707
2430,131691.68101161477
2431,117402.39103957069
2432,151249.8386030553
2433,146754.55798006256
2434,149687.53986826423
2435,157655.05073420756
2436,115992.00374529
2437,104074.48446159095
2438,129171.35517464622
2439,104825.78664384724
2440,124880.61107108279
2441,89075.54961245434
2442,101442.3305622149
2443,126128.5030182439
2444,122618.44756154947
2445,91403.5661164688
2446,135435.68234655674
2447,160113.61346132678
2448,114347.00463264255
2449,113390.56912998512
2450,143499.07417411273
2451,87577.05857104076
2452,203331.65948409727
2453,91503.92853724187
2454,117273.23738743311
2455,127938.37094541555
2456,113544.35463375917
2457,136711.26753737222
2458,140534.6119513594
2459,116797.0828200979
2460,138517.8483356282
2461,129544.94777623142
2462,136183.34500775966
2463,138561.8533600777
2464,187124.67174178985
2465,139847.15711188916
2466,117542.64776180619
2467,131873.76004900466
2468,99792.11613869062
2469,99451.13811600007
2470,190774.66276583186
2471,210687.55415905756
2472,146594.2479328287
2473,111145.94582919535
2474,74261.76060829461
2475,209172.61462210922
2476,116944.94300193104
2477,125923.09383036317
2478,158620.1008496792
2479,103668.9690971002
2480,147467.8974105358
2481,123055.71525540815
2482,122021.10256449478
2483,112930.96129013432
2484,120147.01362384323
2485,120827.21426901518
2486,151885.41750990364
2487,169505.61919326993
2488,182834.5146295143
2489,155192.514217589
2490,146950.08717938577
2491,109768.72875860226
2492,190817.84144014696
2493,137898.56342197713
2494,133548.40807936792
2495,82048.43757748592
2496,211915.9865302965
2497,152490.37701651306
2498,115095.05265971327
2499,92902.5665374802
2500,131783.83862906546
2501,134717.39689685663
2502,150753.49124379683
2503,105484.2223671967
2504,221753.42019998288
2505,221943.46359309915
2506,245453.75637907605
2507,289143.9708477017
2508,244454.15723971158
2509,213522.4858371656
2510,210306.68154941895
2511,173900.56682587316
2512,210393.32891823715
2513,218389.64275392183
2514,266864.5516687251
2515,154529.13308614434
2516,172630.66746566247
2517,151457.97766760472
2518,156840.97611581915
2519,237277.77046163077
2520,221463.21087538011
2521,185772.04035781207
2522,222755.6064192376
2523,117452.00783095989
2524,133451.432386331
2525,150826.7278987704
2526,144257.13199734004
2527,117706.60928929402
2528,136633.5083008158
2529,146871.5308443375
2530,126009.78423134577
2531,265291.83570581226
2532,224210.91484004265
2533,195284.13565520218
2534,225640.4257022067
2535,301299.9751470353
2536,234541.4409205092
2537,247087.7922089698
2538,185375.5798416236
2539,185953.54034043784
2540,181902.43969791234
2541,177283.0456547818
2542,164684.85208999232
2543,119861.65723693723
2544,122566.63108093645
2545,127632.63632541664
2546,125055.58189094043
2547,144186.21026948458
2548,165405.54214893607
2549,160524.6610392618
2550,1783335.2551324638
2551,138727.56024986395
2552,126718.43248563056
2553,73471.0753464266
2554,87556.02120530681
2555,117871.43786236708
2556,105585.3608743764
2557,104820.44238181098
2558,145859.82823266045
2559,154831.23984935964
2560,160983.78587874182
2561,155096.30160506192
2562,147971.0886529198
2563,159593.31099769598
2564,206268.685984621
2565,145625.62827005476
2566,176524.2167218517
2567,137899.25430494902
2568,218521.03004385892
2569,248462.73556193474
2570,116551.20632343832
2571,203181.60302191097
2572,151702.1583009029
2573,227593.16355180737
2574,294891.1969209458
2575,142192.72924596292
2576,109965.64081908682
2577,152380.68345471018
2578,84968.57319847273
2579,53733.77690918247
2580,77177.02116971319
2581,104000.74292590775
2582,125653.06624022214
2583,297026.53486776643
2584,177626.4953352887
2585,184939.03005776525
2586,216376.65319344847
2587,199908.94859903588
2588,128372.96012591207
2589,148227.66265971411
2590,199158.77403082114
2591,218335.6307011415
2592,207947.53300913295
2593,224435.5366865525
2594,169508.68414796027
2595,193709.92062631447
2596,283056.690255588
2597,186927.75310225756
2598,285273.6394708915
2599,281513.5353299105
2600,158372.98035961427
2601,142563.18264549845
2602,81989.46647996627
2603,88822.46241351074
2604,86593.32571409406
2605,84026.1825088061
2606,144081.88806119302
2607,215624.63159183666
2608,185831.08817980142
2609,169581.6359528675
2610,105215.34262826183
2611,131819.1712330441
2612,155493.6354600443
2613,126881.54190583844
2614,120785.83662101798
2615,143216.58406762534
2616,139313.21418471355
2617,183721.62696227862
2618,194273.64051803126
2619,196568.23088646904
2620,191433.98589794943
2621,171724.58252890705
2622,178762.9741398149
2623,235200.81536357937
2624,302909.10114954703
2625,318094.6787065967
2626,173113.79464250436
2627,167581.43378118903
2628,554258.2741848348
2629,599771.8602743028
2630,401425.1920746445
2631,550899.7222860118
2632,435800.79453129927
2633,314695.85486461566
2634,453089.35916326195
2635,159417.06774917548
2636,170957.1741579192
2637,178815.46559797582
2638,264817.8917398496
2639,174724.25871291588
2640,153774.91280013404
2641,105446.40304781395
2642,173424.37051591428
2643,109180.0244463182
2644,121941.72275946247
2645,111982.91983001304
2646,97816.64718917952
2647,107638.40893472984
2648,142703.9257509806
2649,155015.5906566176
2650,137865.85074069232
2651,140210.9027084042
2652,417418.0243955545
2653,239765.7917128186
2654,259736.36131007076
2655,418631.56084399956
2656,320850.3273225462
2657,367687.6482104276
2658,314387.60816659784
2659,314063.05800382793
2660,372866.69753883046
2661,361197.04504929634
2662,369439.26875912666
2663,286861.54078789765
2664,263826.5343392147
2665,328990.50959133793
2666,275469.8778261045
2667,170036.1929265185
2668,175354.889243906
2669,183045.44194447616
2670,275819.0858953706
2671,187565.9159423869
2672,196878.57737441233
2673,203626.82556247662
2674,194418.5307043408
2675,180414.68759192797
2676,187341.20180274287
2677,204563.59361230407
2678,251110.56199569756
2679,262841.61795734114
2680,280241.6557739327
2681,421115.1536274252
2682,325238.02942774724
2683,583214.397340876
2684,314123.6621683881
2685,319082.705591947
2686,245850.26434129762
2687,316044.4561440322
2688,215432.88746672135
2689,205266.32769225963
2690,467593.84697965987
2691,194916.0696745019
2692,143270.60880384612
2693,202536.1408698127
2694,129477.76304383707
2695,195824.9451760363
2696,185660.54946299025
2697,193008.9077118424
2698,193841.85451941684
2699,170774.69094490883
2700,150177.3247162443
2701,140541.73684064916
2702,103007.93729941701
2703,115394.90607784083
2704,141442.9670754245
2705,114630.19329278958
2706,108785.60286526936
2707,114956.83134804509
2708,132905.01817902693
2709,105070.27274008805
2710,129047.48692598793
2711,320166.5370624911
2712,434419.60365481325
2713,174293.03905308296
2714,155941.81606548937
2715,175886.94999348116
2716,155028.62299513211
2717,194053.142491291
2718,224231.537825307
2719,160371.13778503862
2720,164940.35133489958
2721,131577.6975168029
2722,159578.7263686898
2723,133750.97442912907
2724,131049.97013340346
2725,128414.88045473589
2726,155762.36089699873
2727,176258.99208985816
2728,175106.35567755165
2729,150387.53389253616
2730,145085.99004142458
2731,132905.03596254607
2732,132599.96109019843
2733,165657.16300767253
